Bereinigung,Indizes / Veränderungen,Nominal / Real,Branche / Warengruppe,Monat,DATA
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-01-01,1.07
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-02-01,-0.573
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-03-01,-0.094
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-04-01,0.983
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-05-01,1.114
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-06-01,1.1
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-07-01,2.677
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-08-01,-0.157
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-09-01,1.206
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-10-01,1.272
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-11-01,0.072
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2015-12-01,-0.618
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-01-01,0.213
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-02-01,0.007
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-03-01,-0.826
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-04-01,-1.016
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-05-01,-0.996
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-06-01,-2.904
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-07-01,-2.209
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-08-01,-1.978
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-09-01,-1.644
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-10-01,0.051
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-11-01,1.321
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2016-12-01,-3.563
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-01-01,0.385
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-02-01,1.311
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-03-01,3.918
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-04-01,-0.235
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-05-01,0.724
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-06-01,3.109
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-07-01,1.388
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-08-01,0.46
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-09-01,2.449
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-10-01,-0.752
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-11-01,1.905
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2017-12-01,3.487
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-01-01,0.098
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-02-01,0.372
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-03-01,-0.544
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-04-01,3.11
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-05-01,0.533
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-06-01,1.566
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-07-01,1.022
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-08-01,2.133
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-09-01,-2.097
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-10-01,2.091
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-11-01,0.418
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2018-12-01,0.114
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-01-01,0.4
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-02-01,0.496
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-03-01,-0.32
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-04-01,0.407
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-05-01,0.322
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-06-01,1.442
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-07-01,2.181
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-08-01,0.641
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-09-01,2.675
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-10-01,1.398
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-11-01,2.66
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2019-12-01,2.086
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-01-01,1.105
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-02-01,2.648
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-03-01,-4.333
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-04-01,-17.482
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-05-01,9.939
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-06-01,5.173
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-07-01,5.259
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-08-01,5.11
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-09-01,3.328
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-10-01,7.05
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-11-01,3.93
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2020-12-01,6.922
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-01-01,0.428
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-02-01,-7.087
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-03-01,23.925
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-04-01,38.538
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-05-01,1.53
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-06-01,-0.253
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-07-01,-2.594
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-08-01,0.625
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-09-01,1.717
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-10-01,0.446
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-11-01,3.709
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2021-12-01,-1.106
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-01-01,5.084
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-02-01,13.03
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-03-01,-7.805
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-04-01,-6.902
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-05-01,-3.21
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-06-01,-0.628
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-07-01,1.623
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-08-01,1.093
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-09-01,1.825
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-10-01,-2.94
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-11-01,-2.13
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2022-12-01,-3.632
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-01-01,-2.2
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-02-01,-0.684
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-03-01,-1.613
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-04-01,-3.988
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-05-01,-0.873
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-06-01,1.426
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-07-01,-2.048
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-08-01,-1.671
Kalenderbereinigt,Veränderungen,Real,47 (ohne 473): Total Detailhandel ohne Tankstellen,2023-09-01,-0.53
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-01-01,83.691
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-02-01,84.832
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-03-01,83.997
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-04-01,86.942
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-05-01,85.801
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-06-01,83.363
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-07-01,85.809
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-08-01,85.797
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-09-01,86.343
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-10-01,86.783
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-11-01,87.341
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2000-12-01,87.235
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-01-01,86.533
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-02-01,86.802
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-03-01,86.964
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-04-01,86.594
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-05-01,87.668
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-06-01,87.962
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-07-01,87.91
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-08-01,87.889
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-09-01,89.153
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-10-01,86.184
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-11-01,89.254
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2001-12-01,89.283
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-01-01,88.432
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-02-01,88.969
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-03-01,89.196
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-04-01,87.729
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-05-01,87.972
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-06-01,85.496
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-07-01,87.337
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-08-01,87.573
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-09-01,87.137
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-10-01,87.273
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-11-01,87.075
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2002-12-01,87.678
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-01-01,87.963
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-02-01,87.248
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-03-01,87.413
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-04-01,87.693
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-05-01,87.518
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-06-01,85.804
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-07-01,87.71
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-08-01,85.085
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-09-01,88.906
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-10-01,88.97
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-11-01,85.87
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2003-12-01,88.979
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-01-01,90.41
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-02-01,88.556
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-03-01,88.062
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-04-01,88.632
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-05-01,88.825
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-06-01,88.297
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-07-01,87.614
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-08-01,87.331
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-09-01,87.863
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-10-01,87.468
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-11-01,88.381
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2004-12-01,87.448
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-01-01,88.783
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-02-01,89.632
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-03-01,90.186
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-04-01,89.85
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-05-01,88.143
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-06-01,90.181
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-07-01,89.748
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-08-01,89.614
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-09-01,88.985
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-10-01,90.37
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-11-01,89.707
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2005-12-01,88.804
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-01-01,90.402
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-02-01,89.947
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-03-01,89.686
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-04-01,91.095
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-05-01,90.541
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-06-01,91.561
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-07-01,91.567
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-08-01,92.872
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-09-01,90.986
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-10-01,91.08
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-11-01,92.415
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2006-12-01,92.726
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-01-01,93.619
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-02-01,92.653
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-03-01,94.024
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-04-01,94.913
Saisonbereinigt,Indizes,Nominal,47 (ohne 473): Total Detailhandel ohne Tankstellen,2007-05-01,93.079
